Cidade,Categoria,Nome,Rating,Endereço,Tipos,Latitude_Nova,Longitude_Nova,Total_Reviews_Novo
Vila do Conde,cafe,Cafe Nacional,4.4,"R. 25 de Abril 152, 4480-777 Vila do Conde, Portugal","cafe, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Humble Anchor Coffee Roasters,5.0,"R. do Lidador 225, 4480-791 Vila do Conde, Portugal","cafe, store, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Convívio Cafe,4.7,"R. Nº 12 60, 4480-822 Vila do Conde, Portugal","cafe, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Vila Café,4.6,"Av. Dr. Artur da Cunha Araújo 15, 4480-754 Vila do Conde, Portugal","bakery, store, restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Villa's Café,4.6,"R. 25 de Abril 71 loja 4, 4480-722 Vila do Conde, Portugal","cafe, store, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Cafe Mesquita,4.4,"Av. Bernardino Machado 81, Vila do Conde, Portugal","cafe, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Carisma Caffé,4.3,"Av. Infante Dom Henrique 706, 4480-670 Vila do Conde, Portugal","cafe, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Café da Villa,4.2,"Alameda dos Descobrimentos, 4480-662 Vila do Conde, Portugal","cafe, restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Café Coral,4.4,"R. Frei João Vila do Conde 22, 4480-817 Vila do Conde, Portugal","cafe, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Rio by Paulo André,4.9,"Praça da República 8, 4480-715 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Vila Do Conde,4.7,"R. Cap. Carlos da Fonseca 357, Vila do Conde, Portugal","cafe, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Cafe Latino,4.1,"R. da Alegria 164, 4480-743 Vila do Conde, Portugal","bar, point_of_interest, establishment",,,
Vila do Conde,cafe,Café Jardim,4.6,"R. Dom Dinis Nº38, 4480-750 Vila do Conde, Portugal","cafe, food, point_of_interest, establishment",,,
Vila do Conde,cafe,SEA BREEZE,4.6,"Av. do Brasil 44, 4480-659 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,VillaCake,4.6,"Av. Júlio Graça n.184 Loja 7, 4480-672 Vila do Conde, Portugal","grocery_or_supermarket, bakery, store, restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Cafe Chaimite,4.4,"R. Alto de Pega 60, 4480-723 Vila do Conde, Portugal","point_of_interest, establishment",,,
Vila do Conde,cafe,Restaurante o Cangalho,4.6,"R. do Cais das Lavandeiras 28, 4480-789 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Auditório Café,4.2,"Praça da República 56, 4480-741 Vila do Conde, Portugal","cafe, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Café Morsil,4.1,"R. da Zona Industrial de Alto Pega 12, 4480-796 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Romando Sushi Caffe,4.5,"R. do Cais das Lavandeiras 15, 4480-789 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Café com Leite,4.4,"R. 5 de Outubro N° 2103, 4480-745 Vila do Conde, Portugal","bakery, store, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Restaurante Adega Da Vila,4.5,"R. Comendador António Fernandes da Costa 57, 4480-740 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Restaurante Cais Da Vila,4.6,"R. do Cais das Lavandeiras N*42, 4480-789 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Café Santana- bagunte -vila do conde,4.9,"R. de Ladaínhas, 4480-204 Bagunte, Portugal","cafe, store, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Merenda de Bilros,4.5,"Mercado Municipal de Vila do Conde Lojas 34/35, 4480-716 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Café Guidi,3.9,"R. da Alegria 171A, 4480-743 Vila do Conde, Portugal","cafe, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Café Arouca,4.2,"R. Cimo da Vila 7, 4480-777 Vila do Conde, Portugal","meal_takeaway, restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,CBD Vila do Conde,4.2,"Av. Gen. Humberto Delgado 667, 4480-905 Vila do Conde, Portugal","bakery, store, restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Lila Restaurante & Drinks,4.2,"Av. do Brasil 48, 4480-659 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Pólis Parque - Café Restaurante,4.6,"4480-723 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,O Forninho (Vila do Conde),4.2,"Av. Dr. Artur da Cunha Araújo 123, 4480-754 Vila do Conde, Portugal","bakery, store, restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Relíquia,4.6,"R. de São Bento 87, 4480-781 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Tea Lounge - Santa Casa De Misericordia Vila do Conde,4.4,"R. Rainha Dona Leonor 123, 4480-754 Vila do Conde, Portugal","cafe, food, point_of_interest, establishment",,,
Vila do Conde,cafe,Restaurante Adega do Monte,4.2,"R. das Donas 2, 4480-754 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,
Vila do Conde,church,Igreja Matriz de São João Baptista,4.6,"R. da Igreja, 4480-754 Vila do Conde, Portugal","tourist_attraction, church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja e Mosteiro de Santa Clara,4.7,"Lg. Doutor Acácio Barbosa, 4480-952 Vila do Conde, Portugal","tourist_attraction, church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Paróquia de Vila do Conde,5.0,"R. da Misericórdia 60, 4480-758 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja Paroquial de Nosso Senhor dos Navegantes (Igreja das Caxinas),4.7,"Av. Dr. António Bento Martins Júnior 12 4480, Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Capela de Nossa Senhora da Guia,4.6,"4480-659 Vila do Conde, Portugal","tourist_attraction, church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja Da Lapa,4.6,"R. da Lapa 421, 4480-848 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Capela Santo Amaro,4.6,"Largo de Santo Amaro, 4480-754 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja de Nossa Senhora do Carmo,4.3,"Largo de Dr. Cunha Reis 82, 4480-754 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Capela de Nossa Senhora do Socorro,4.5,"4480-702 Vila do Conde, Portugal","tourist_attraction, church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja e Convento da Encarnação,4.5,"R. Dom Nuno Alvares Pereira, 4480-754 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja da Misericórdia,5.0,"4480-951 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Assembleia de Deus MSBN - Vila do Conde,5.0,"R. Santa Catarina 551, Caxinas, 4480-779 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Ministério COYS Vila do Conde,,"R. 5 de Outubro 2419, 4480-745 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja Evangélica Assembleia de Deus AD Vila do Conde,4.8,"R. da Estrada Velha 737, 4480-749 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja Nossa Senhora do Desterro,3.8,"Igreja Nossa Sra. do Desterro, Avenida Júlio Graça 403, 4480-754 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,"Assembleia de Deus Ministério de Perus, Vila do Conde - Porto",4.7,"Av. Dr. António Bento Martins Júnior 336, 4480-664 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja Adventista do Sétimo Dia de Vila do Conde,4.9,"R. da Independência de Guiné 179, 4480-755 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Capela de São Bento,4.6,"R. de São Bento, 4480-754 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja Evangélica Filadélfia Da Vila do Conde,5.0,"Capela Sr. do Padrão, Tougues, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Igreja e Convento de São Francisco,4.5,"4480-754 Vila do Conde, Portugal","place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Assembleia de Deus (igreja evangélica,5.0,"R. Dom João III 70 84, 4480-646 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Capela do Bairro dos Pescadores,4.3,"Bairro dos Pescadores 16, Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Church of Santa Maria de Azurara,4.5,"R. Nossa Sra. da Conceição 72, 4480-171 Azurara, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Via Sacra de Vila do Conde - 7.ª Estação,5.0,"R. dos Prazeres 76, 4480-777 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Chapel of Saint Roch,4.4,"R. do Lidador 163, 4480-688 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Capela de Nosso Senhor da Agonia,3.8,"Praça Vasco da Gama 2, 4480-754 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,church,Capela de Santa Catarina,4.3,"R. da Rosa, 4480-754 Vila do Conde, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Vila do Conde,park,Parque Urbano João Paulo II,4.4,"R. Agra Longa 463, 4480-827 Vila do Conde, Portugal","park, tourist_attraction, point_of_interest, establishment",,,
Vila do Conde,park,Azurara Parque Aventura,4.3,"Rua das Flores Azurara, 4480-190 Vila do Conde, Portugal","park, amusement_park, point_of_interest, establishment",,,
Vila do Conde,park,Parque de Ténis (Vila do Conde),4.4,"Av. Júlio Graça 306, 4480-754 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Village Park,4.3,"Av. Norton de Matos 82-78, 2975-312 Q.ta do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Parque das Dálias,4.3,"R. das Violetas 2, 4480-767 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Avenida do Brasil,5.0,"Av. do Brasil, 4480-659 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo,4.6,"Mindelo, Portugal","park, tourist_attraction, point_of_interest, establishment",,,
Vila do Conde,park,Parque do Castelo,4.3,"Vila do Conde,, R. Marquês Sá da Bandeira, Calendário, Portugal","tourist_attraction, park, point_of_interest, establishment",,,
Vila do Conde,park,Praça da Republica,4.6,"Praça da República 45, 4480-741 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Vila do Conde Retail Park,4.4,"4485-592 Vila Chã, Portugal","shopping_mall, point_of_interest, establishment",,,
Vila do Conde,park,Parque dos Avós (PDA),4.4,"4480-759 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Jardim Júlio Graça,4.5,"Jardim Da, Av. Júlio Graça S/N, 4480-672 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Vila do Conde,4.7,"4480-828 Vila do Conde, Portugal","tourist_attraction, point_of_interest, establishment",,,
Vila do Conde,park,"Praça Conde Froila Crescones, Vila do Conde",4.5,"Praça Conde Froila Crescones, Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Parque de Campismo de Vila do Conde,4.3,"R. do Cabreiro, 4480-116 Árvore, Portugal","campground, lodging, park, point_of_interest, establishment",,,
Vila do Conde,park,Praceta de São João,4.5,"R. Nº 71 129, 4480-754 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Parque da Cidade da Póvoa de Varzim,4.7,"R. do Graceiro 57, 4495 Amorim, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Passadiços de Vila do Conde,4.4,"R. das Salinas, 4480-460 Azurara, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Ecovia do Litoral Sul de Vila do Conde,4.6,"Azurara, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,park,Vila do Conde Porto Fashion Outlet,4.3,"Av. Fonte Cova 400, 4485-592 Vila Do Conde Fashion Outlet, Portugal","shopping_mall, point_of_interest, establishment",,,
Vila do Conde,park,Centro de Memória de Vila do Conde,4.7,"Largo de São Sebastião, 4480-754 Vila do Conde, Portugal","tourist_attraction, point_of_interest, establishment",,,
Vila do Conde,park,Parque Infantil Dr. João Carneiro Morais,5.0,"R. Dr. João Carneiro de Morais, 4480-749 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,natural_feature,Cnatural - Vila do Conde,4.8,"Av. Júlio Saúl Dias 78, 4480-673 Vila do Conde, Portugal","health, store, point_of_interest, establishment",,,
Vila do Conde,natural_feature,Cnatural Clinic,5.0,"R. Dr. António Sousa Santos 13, 4480-951 Vila do Conde, Portugal","health, point_of_interest, establishment",,,
Vila do Conde,natural_feature,Fisio Natur,4.9,"Rua José Joaquim Eusébio Junior °59, 4480-911 Vila do Conde, Portugal","store, point_of_interest, establishment",,,
Vila do Conde,viewpoint,Miradouro de Santa Clara - Vila Do Conde,4.8,"R. da Bajora 64, 4480-754 Vila do Conde, Portugal","point_of_interest, establishment",,,
Vila do Conde,viewpoint,Miradouro,4.5,"Vila do Conde, Portugal","point_of_interest, establishment",,,
Vila do Conde,viewpoint,Miradouro da Marginal Atlântica,4.9,"Marginal Atllântica 4480, Vila do Conde, Portugal","point_of_interest, establishment",,,
Vila do Conde,viewpoint,Farolim do Molhe Norte de Vila do Conde,4.6,"Av. Júlio Graça, 4480-659 Vila do Conde, Portugal","tourist_attraction, point_of_interest, establishment",,,
Vila do Conde,viewpoint,Ponto de Vista,4.7,"4480, Árvore, Portugal","point_of_interest, establishment",,,
Vila do Conde,viewpoint,Parede do Porto de Vila do Conde,5.0,"4480, Portugal Vila do Conde, Portugal","tourist_attraction, point_of_interest, establishment",,,
Vila do Conde,viewpoint,Vila do Conde,4.7,"4480-828 Vila do Conde, Portugal","tourist_attraction, point_of_interest, establishment",,,
Vila do Conde,viewpoint,Miradouro Senhora da Guia,4.8,"Av. do Brasil 7, 4480-659 Vila do Conde, Portugal","point_of_interest, establishment",,,
Vila do Conde,trail,Passadiços de Vila do Conde,4.4,"R. das Salinas, 4480-460 Azurara, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,trail,Marco Geodésico de São Paio,4.7,"R. de Baixo, Labruge, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,trail,Dunas Vila do Conde,4.7,"Av. do Brasil 280, 4480-659 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,trail,Eco Walkways of Labruge,4.8,"77HC+CJ, Labruge, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,trail,Trail Terras do Conde,,"R. Dr. Anastácio Vasconcelos 11 311, Raiva, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,trail,Caminho Português da Costa,,"R. N 71 466, 4480 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Vila do Conde,lodging,Hospedagem - Alojamento Local - Guest House - Hotel,5.0,"R. Pereira Azurar 3 2 esquerdo, 4490-543 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Vila do Conde,lodging,Villa Regio - alojamento local,4.3,"R. de Santo Amaro 26, 4480-780 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,
Vila do Conde,lodging,Parque de Campismo de Vila do Conde,4.3,"R. do Cabreiro, 4480-116 Árvore, Portugal","campground, park, lodging, point_of_interest, establishment",,,
Vila do Conde,lodging,HI Vila do Conde - Pousada de Juventude,4.6,"Av. Bento de Freitas 460, 4480-672 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,
Vila do Conde,lodging,Forte de São João Baptista de Vila do Conde,4.4,"Av. do Brasil 4480, 4480-659 Vila do Conde, Portugal","lodging, restaurant, food, point_of_interest, establishment",,,
Vila do Conde,lodging,Estalagem Santo André,4.1,"Av. de Santo André, Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Vila do Conde,lodging,Guest House Da Mata,5.0,"R. da Mata 200, 4490-047 A Ver-o-Mar, Portugal","lodging, point_of_interest, establishment",,,
Vila do Conde,lodging,Sardines and Friends Hostel,4.2,"R. da Ponte 4, 4490-523 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Vila do Conde,lodging,"A casa da estrela, albergue Caminho de Santiago",5.0,"R. das Póvoas 25, 4485-109 Fajozes, Portugal","lodging, point_of_interest, establishment",,,
Vila do Conde,lodging,Venceslau Wine Boutique Hotel,4.5,"R. das Mós 13, 4480-754 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,
