Cidade,Categoria,Nome_Local,Autor,Texto,Data,Rating
Vila do Conde,praia,Praia de Mindelo,Edward Frank Pultar,"I appreciated all of the beaches of Portugal as I walked along the beaches on the Caminho Português / Camino Portugués hasta Santiago de Compostela, Galicia, España / Spain. Thanks to Portugal for maintaining their beaches decently.",a year ago,5
Vila do Conde,praia,Praia da Areia,Milan I,"I visited the beach in early June 24. It's tranquil, vast and the sea approach is great, especially at high tide. There were very few people on the beach. There were small waves and the water was coldish, perhaps around 18-19C but I loved my swim there.",10 months ago,5
Vila do Conde,praia,Praia da Areia,Alexandre Figueiroa Nunes,Excelente areal. Poucas pessoas. Adorei,a year ago,5
Vila do Conde,praia,Praia da Areia,Sonia Dias,🔝,8 months ago,5
Vila do Conde,praia,Praia da Areia,hugo nascimento,"Óptimo, areal limpo, sem pedras, sossegado. Ondas ligeiras",8 months ago,5
Vila do Conde,praia,Praia da Areia,Alessandro,"Spectacular, beautiful! If you go out of season, during the week it is practically deserted. With the protected area behind it and a splendid walk between the beach, ocean and pine forest. Recommended.",2 years ago,5
Vila do Conde,praia,Praia Mar e Sol,Luis Fernandes,"The personal from bar are really nice. You can rent those stalls hier.. you have food, coffee drinks and ice cream too!!",6 years ago,5
Vila do Conde,praia,Praia Mar e Sol,Jesumildo Alvínegro,Worst beach I have ever went to in my life. It is horrible. Just kidding iz amazing.,6 years ago,1
Vila do Conde,praia,Praia Mar e Sol,Ângelo Silva,Nice place to be by the beach at Caxinas.,6 years ago,4
Vila do Conde,praia,Praia Mar e Sol,Özgün Emre Zor,Nice cool place,5 years ago,5
Vila do Conde,praia,Praia Mar e Sol,Susana Felix,Just love it,5 years ago,5
Vila do Conde,praia,Praia Azul Norte,sandip manraj sunny,Good place for visiting,a week ago,5
Vila do Conde,praia,Praia Azul Norte,Oscar Ospina,The sand of this place is unique. You will love this beach. The is awesome too and you can feel the warm of the portugal people here. Best place to go.,7 years ago,5
Vila do Conde,praia,Praia Azul Norte,Fm Ngy (fmtan1212),Beach is always good for relaxation,10 months ago,4
Vila do Conde,praia,Praia Azul Norte,Daniel Tunberg,Such a nice beachwalk. Such a nice beach with awesome waves.,6 years ago,5
Vila do Conde,praia,Praia Azul Norte,Carlos Moita,Another beach in the city of Vila do Conde with beach cafe nearby.,2 years ago,5
Vila do Conde,praia,Praia dos Barcos,Roberto Fernandes,Amazing place! Good and cheap!,2 years ago,5
Vila do Conde,praia,Praia dos Barcos,Vitor nunes,Top,2 years ago,5
Vila do Conde,praia,Praia dos Barcos,Eliana Alves,Top,6 years ago,5
Vila do Conde,praia,Praia dos Barcos,nuno queiros,Top,7 years ago,5
Vila do Conde,praia,Praia dos Barcos,nuno miguel magalhaes de vasconcelos,Top,7 years ago,5
Vila do Conde,praia,Praia do Seca,Duarte Amado,"Nice beach with many beach services, bar and restaurants.",5 years ago,5
Vila do Conde,praia,Praia do Seca,Sara Gm,Nice and clean beach,2 years ago,5
Vila do Conde,praia,Praia do Seca,Jeanette Holmberg,Nice and clean beaches and nice cafés.,7 years ago,4
Vila do Conde,praia,Praia do Seca,Brigida Oliveira,Top,5 years ago,4
Vila do Conde,praia,Praia do Seca,Fernando Mar,Nice beach,8 years ago,4
Vila do Conde,praia,Praia de Moreiró Norte,yardie 65,"Great beach spot, hiking, relaxing, a Cafe where the food looks delicious! Picturesque view, waves are impressive but a little cove thar would suffice for swimming and sun bathing. Off the beaten path.....nice little drive from Porto. Good way to pass a few hours",a year ago,4
Vila do Conde,praia,Praia de Moreiró Norte,Joao Silveira,"Beautiful nature! If you visit this beach, go to the left side, where you can find a small bar with good beer and food (Bar do José). They are very friendly, and you will feel at home there.",7 months ago,5
Vila do Conde,praia,Praia de Moreiró Norte,Lanokota Phoenix,"Hard to get to, but a beautiful beach none the same.
If you go by road you can pass by the deer park, which if you arrive at the right time, they will be fed for good photo opportunities. Otherwise, go down the side road and watch for the deer along the middle grounds near the fence line. Very cool stuff",2 years ago,3
Vila do Conde,praia,Praia de Moreiró Norte,Luana Vicente,"Quiet, clean and calm place to spend time on",5 years ago,5
Vila do Conde,praia,Praia de Moreiró Norte,Diogo Andrade,Superb,5 years ago,5
Vila do Conde,praia,Praia do Senhor dos Navegantes,Tania João Almendra,Good spot,a year ago,5
Vila do Conde,praia,Praia do Senhor dos Navegantes,Gui Mht,"A praia tem um extenso areal,com alguns com esplanada,de fácil acesso e com bastante estacionamento... agradável para se fazer um bom dia de praia com a família ou sozinho",8 months ago,5
Vila do Conde,praia,Praia do Senhor dos Navegantes,Alvaro Gonçalves,"A praia do Senhor dos Navegantes é uma praia com bandeira azul, com águas de boa qualidade, é muito espaçosa, as barracas e as pessoas mantêm a distância social.  É uma praia limpa, com nadadores salvadores e os bares de apoio são limpos e higiênicos.  A areia é da fina e as crianças  podem brincar à vontade.",4 years ago,4
Vila do Conde,praia,Praia do Senhor dos Navegantes,Adriano Pereira,"Linda praia! Excelente local para banho de mar, inclusive para os miudos. Possui uma excelente infraestrutura, muitos cafés a beira mar e extensa ciclofaixa. Há também  um mercado que é possivel comprar peixe de excelente qualidade.",3 years ago,5
Vila do Conde,praia,Praia do Senhor dos Navegantes,jdossanS,"Praia do Senhor dos Navegantes got its name because it stood in front of the Chapel of Our Lord the Navigators in place of the Caxinas.

The extensive sand is bordered by pontoons both to the north (by the pontoon of the protective harbor of Vila do Conde) and to the south.

The southern zone is characterized by continuous rock formations that run along the waterline for more than 200 meters.",5 years ago,5
Vila do Conde,praia,Atlântica Food & Drinks,Jay Gill,Beautiful beach! Very scenic. A number of cafes and restaurants along the beach  for food and drinks.,6 years ago,5
Vila do Conde,praia,Atlântica Food & Drinks,Jorge Sousa,Top,5 years ago,5
Vila do Conde,praia,Atlântica Food & Drinks,Omer Panzer Da Costa Bucuka,Very nice place,a year ago,5
Vila do Conde,praia,Atlântica Food & Drinks,Go Far,Very nice place.,5 years ago,5
Vila do Conde,praia,Atlântica Food & Drinks,Dani,Top,4 years ago,5
Vila Nova de Gaia,restaurante,Restaurante Casa Dias,Beth Ramer,"We saw the good reviews and while the place is unassuming we decided to go in. So glad we did! All the food is authentic Portuguese. Cooked to perfection, well flavored. Tried grilled sardines for first time and they were delicious. Family owned and run and they were a delight to talk to. Highly recommend.",2 weeks ago,5
Vila Nova de Gaia,restaurante,Restaurante Casa Dias,Doriane Ribeiro,"Small enough to go unnoticed from the outside but once you go inside you feel the real authenticity. Excellent quality , generous portions , well priced , friendly service and simply delicious.",3 months ago,5
Vila Nova de Gaia,restaurante,Restaurante Casa Dias,Joe,"This is the BEST grilled seabream I’ve ever had in my life. The previous reviews were not joking. Everything from the seasoning to the char on the fish is perfection. The crispiness of the skin combined with the tenderness of its meat, with the bitterness of the char and sourness of the lemon was immaculate.

Thank you for the meal; this is the first time I’ve ever left a review before even leaving a restaurant. Wow",5 months ago,5
Vila Nova de Gaia,restaurante,Restaurante Casa Dias,Danielle,"Restaurante Casa Dia is a true gem hidden in plain site.  Located on the fringe of the tourist area it is a cozy family run authentic Portuguese restaurant.

After a long day of travel to Gaia, we were fortunate to find this local gem right around the corner from our hotel.  We immediately felt welcomed.  Thankfully, they were open late.  We did not feel rushed at all and took our time enjoying our meal.

There is outdoor and indoor seating available.  During peak meal times the restaurant filled up quickly.  The food was flavorful, the ambiance was perfect, the service was attentive and exceptional, and the portions were very generous.  Prices were very reasonable for the location.

We loved seeing the crayon drawings of the owner's grandchildren hanging on the walls.

We had such a great experience on our first visit that we returned again for dinner another night.

Items we ordered and highly recommend:

Pão (bread)
Sopa de Legumes (vegetable soup)
Douada Grelhada (grilled Seabream)
Bolo de Bolacha E Carameli (carmel biscuit cake)
Cafe (coffee)
Bacalhau á Braga (fried cod with onion sauce)
Wishing you many more years of continued success!
And hope to dine with you again soon!

Obrigada",7 months ago,5
Vila Nova de Gaia,restaurante,Restaurante Casa Dias,Richard L,"I had the grilled dourada which was excellent. A whole fish which takes a bit of time to remove the bones, but absolutely worth it. Prices not exorbitant. Highly recommended IMO.",5 months ago,5
Vila Nova de Gaia,restaurante,Brasão Salgueiros,Tommy Levasseur,"Recommended by our hotel host, Brasão Salgueiros turned out to be an outstanding dining experience, combining flawless steak, traditional Portuguese flavors, and breathtaking views over the water.

A Setting Like No Other

One of the biggest highlights of Brasão Salgueiros is its stunning waterfront location. Arriving in time for sunset is a must—the golden light reflecting off the water creates an unforgettable dining atmosphere, making the experience all the more special.

Drinks & Starters
•	The white sangria was fresh, vibrant, and well-balanced, packed with seasonal fruit that elevated both the flavor and the presentation.

The Food: Rich, Bold, and Perfectly Executed
•	Francesinha: This dish often risks being too heavy or basic, but Brasão Salgueiros elevates it to another level. The perfectly cooked steak inside adds unexpected depth, while the rich, flavorful sauce pairs beautifully with crispy fries.
•	Oven Rice with Sirloin Steak: Though this dish took a little longer to arrive, the staff kept us informed of the delay, showing great attention to service. The steak was cooked to absolute perfection—medium-rare, juicy, and tender.

Service & Atmosphere
•	The staff was exceptional, providing warm, accommodating service that made the experience especially enjoyable for tourists.
•	The combination of waterfront views, a relaxed yet upscale ambiance, and impeccable service makes this one of the best dining experiences in Porto.

Final Verdict

Brasão Salgueiros isn’t just a steakhouse—it’s a destination. With expertly cooked meats, a standout Francesinha, and one of the most beautiful sunset views in the city, this restaurant is absolutely worth a visit. Whether you’re here for the food, the drinks, or the view, you won’t be disappointed.",2 weeks ago,5
